event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type
EVT_0008663,2024-01-08 19:31:38,DEV_0008,SITE_02,24.36,95.6,-59.9,False,
EVT_0002704,2024-01-13 21:36:16,DEV_0096,SITE_02,39.39,,-63.8,False,
EVT_0003331,2024-01-13 01:10:44,DEV_0017,SITE_15,20.57,,-40.8,True,temp_high
EVT_0008054,2024-01-13 07:04:16,DEV_0109,SITE_12,25.72,8.1,-50.0,False,
EVT_0009589,2024-01-10 07:26:48,DEV_0025,SITE_13,27.99,52.4,-98.3,False,
EVT_0003585,2024-01-12 18:20:57,DEV_0175,SITE_15,24.45,71.0,-43.4,False,
EVT_0011516,2024-01-14 04:41:59,DEV_0174,SITE_04,22.19,72.4,-93.9,False,
EVT_0005646,2024-01-10 05:48:24,DEV_0035,SITE_15,30.49,74.6,-58.6,False,
EVT_0003377,2024-01-11 22:57:44,DEV_0024,SITE_02,31.81,95.4,-53.7,False,
EVT_0001257,2024-01-14 12:35:30,DEV_0033,SITE_15,22.35,68.3,-44.3,False,
EVT_0006191,2024-01-09 13:01:08,DEV_0028,SITE_09,41.83,94.2,-80.4,False,
EVT_0009443,2024-01-14 01:47:27,DEV_0003,SITE_07,30.39,96.8,-89.1,False,
EVT_0005349,2024-01-13 04:00:07,DEV_0143,SITE_12,36.08,81.1,-67.9,False,
EVT_0011004,2024-01-14 23:36:56,DEV_0131,SITE_06,22.62,13.4,-79.4,False,
EVT_0011477,2024-01-08 15:08:16,DEV_0132,SITE_11,44.91,37.1,999.0,False,
EVT_0011126,2024-01-09 05:53:01,DEV_0171,SITE_03,26.03,72.0,-63.6,False,
EVT_0004176,2024-01-08 04:33:02,DEV_0138,SITE_11,41.78,7.2,-78.3,False,
EVT_0004911,2024-01-08 05:11:55,DEV_0069,SITE_14,37.13,36.1,-34.3,False,
EVT_0001853,2024-01-14 01:50:03,DEV_0119,SITE_07,40.75,54.8,999.0,False,
EVT_0006317,2024-01-08 22:29:43,DEV_0052,SITE_02,35.33,82.4,-37.2,False,
EVT_0009291,2024-01-14 20:10:25,DEV_0200,SITE_14,21.9,68.2,-37.7,False,
EVT_0002106,2024-01-13 13:05:12,DEV_0125,SITE_10,23.72,41.6,-94.8,True,temp_high
EVT_0000134,2024-01-10 21:41:44,DEV_0151,SITE_12,22.27,65.6,-71.1,False,
EVT_0005030,2024-01-12 21:20:28,DEV_0110,SITE_14,16.59,13.1,-82.5,False,
EVT_0000929,2024-01-10 16:06:26,DEV_0118,SITE_02,16.98,40.1,-84.7,False,
EVT_0000824,2024-01-12 09:13:35,DEV_0200,SITE_14,28.63,12.8,-37.8,True,motion_detected
EVT_0007577,2024-01-10 02:20:53,DEV_0199,SITE_15,42.39,42.2,-43.9,True,motion_detected
EVT_0001532,2024-01-11 07:24:16,DEV_0168,SITE_08,27.28,85.1,-45.5,True,motion_detected
EVT_0001215,2024-01-09 10:20:54,DEV_0026,SITE_10,29.96,,-79.7,True,offline
EVT_0000505,2024-01-11 02:00:30,DEV_0191,SITE_08,25.8,5.0,-999.0,False,
EVT_0010189,2024-01-14 19:57:54,DEV_0117,SITE_04,41.82,38.9,-63.9,True,motion_detected
EVT_0006531,2024-01-14 02:09:35,DEV_0161,SITE_12,34.25,,-48.8,False,
EVT_0003073,2024-01-10 19:43:55,DEV_0068,SITE_12,39.73,84.1,-94.5,False,
EVT_0010151,2024-01-10 18:01:57,DEV_0078,SITE_10,34.77,13.6,-70.8,False,
EVT_0009577,2024-01-12 13:13:25,DEV_0089,SITE_14,21.36,,-51.7,True,motion_detected
EVT_0009087,2024-01-08 10:57:19,DEV_0194,SITE_01,36.57,43.5,-89.9,True,offline
EVT_0008648,2024-01-09 13:15:25,DEV_0125,SITE_10,27.96,69.8,-70.5,False,
EVT_0006620,2024-01-08 22:43:21,DEV_0186,SITE_02,32.41,19.0,-54.8,False,
EVT_0009274,2024-01-12 06:58:13,DEV_0047,SITE_07,37.52,53.3,-41.8,False,
EVT_0003710,2024-01-08 20:27:26,DEV_0183,SITE_03,32.35,39.2,-42.3,False,
EVT_0011697,2024-01-08 11:22:02,DEV_0143,SITE_12,44.19,77.8,-98.0,False,
EVT_0004850,2024-01-10 23:40:22,DEV_0125,SITE_10,22.8,13.0,-45.8,True,offline
EVT_0004749,2024-01-12 01:51:56,DEV_0094,SITE_09,31.74,40.0,-51.6,False,
EVT_0004269,2024-01-08 01:57:26,DEV_0036,SITE_13,23.68,92.7,-68.3,False,
EVT_0011148,2024-01-09 18:57:13,DEV_0172,SITE_12,30.22,99.8,-999.0,False,
EVT_0008906,2024-01-08 05:13:16,DEV_0125,SITE_10,28.92,44.8,-74.9,False,
EVT_0004187,2024-01-11 07:00:01,DEV_0063,SITE_11,22.26,74.2,-37.8,False,
EVT_0010407,2024-01-13 17:09:41,DEV_0190,SITE_01,15.55,24.3,-82.9,False,
EVT_0005302,2024-01-13 05:48:30,DEV_0132,SITE_11,18.59,77.6,-83.3,True,offline
EVT_0002924,2024-01-12 04:17:59,DEV_0194,SITE_01,29.93,97.0,-84.1,False,
EVT_0006589,2024-01-13 07:18:41,DEV_0108,SITE_14,17.36,,-999.0,False,
EVT_0001811,2024-01-14 22:31:14,DEV_0161,SITE_12,15.64,19.9,-48.7,False,
EVT_0003487,2024-01-14 07:07:06,DEV_0097,SITE_06,32.73,49.4,-82.7,False,
EVT_0007420,2024-01-12 00:56:32,DEV_0014,SITE_14,26.31,8.3,-59.6,False,
EVT_0003142,2024-01-11 21:50:04,DEV_0038,SITE_04,38.32,81.8,-58.0,False,
EVT_0010020,2024-01-08 18:37:26,DEV_0023,SITE_07,21.7,33.8,-95.7,False,
EVT_0009348,2024-01-08 19:47:02,DEV_0110,SITE_14,29.15,93.1,-38.0,True,offline
EVT_0001325,2024-01-09 20:37:12,DEV_0157,SITE_13,36.17,12.9,-91.6,False,
EVT_0004313,2024-01-10 06:27:34,DEV_0108,SITE_14,44.49,73.6,-93.8,True,motion_detected
EVT_0007495,2024-01-12 15:54:26,DEV_0106,SITE_10,15.99,27.1,-74.0,False,
EVT_0008703,2024-01-11 21:01:27,DEV_0105,SITE_08,29.13,9.5,-76.3,False,
EVT_0009873,2024-01-09 01:25:32,DEV_0042,SITE_12,40.48,,-78.0,False,
EVT_0008692,2024-01-12 20:14:25,DEV_0003,SITE_07,42.96,49.9,-83.5,False,
EVT_0011594,2024-01-08 22:45:42,DEV_0058,SITE_03,36.98,18.0,-80.1,False,
EVT_0010049,2024-01-08 17:12:25,DEV_0052,SITE_02,20.09,80.5,-59.7,False,
EVT_0009581,2024-01-11 14:38:38,DEV_0078,SITE_10,43.0,57.6,-59.4,True,battery_low
EVT_0010579,2024-01-09 06:12:52,DEV_0157,SITE_13,27.18,,-30.9,False,
EVT_0005542,2024-01-08 23:26:51,DEV_0173,SITE_12,30.15,17.8,-89.0,False,
EVT_0011429,2024-01-11 18:23:58,DEV_0018,SITE_13,16.05,11.0,-33.0,True,motion_detected
EVT_0006173,2024-01-11 02:10:08,DEV_0196,SITE_03,29.89,29.7,-81.0,False,
EVT_0001541,2024-01-13 07:49:49,DEV_0169,SITE_10,15.76,62.2,-88.7,False,
EVT_0009410,2024-01-10 19:51:47,DEV_0121,SITE_06,44.32,61.4,-95.9,False,
EVT_0002682,2024-01-12 05:06:13,DEV_0138,SITE_11,17.35,29.3,-94.9,False,
EVT_0001684,2024-01-11 06:10:51,DEV_0138,SITE_11,18.82,89.7,-99.3,True,motion_detected
EVT_0011186,2024-01-11 06:22:20,DEV_0048,SITE_12,37.34,32.9,-69.6,False,
EVT_0006314,2024-01-09 05:47:29,DEV_0144,SITE_08,40.04,97.4,-78.3,False,
EVT_0001192,2024-01-08 15:26:34,DEV_0190,SITE_01,36.05,96.9,-37.3,False,
EVT_0005294,2024-01-11 15:08:20,DEV_0089,SITE_14,42.78,8.0,-31.6,False,
EVT_0001543,2024-01-12 11:52:42,DEV_0083,SITE_15,16.15,5.6,999.0,False,
EVT_0011494,2024-01-13 10:47:07,DEV_0144,SITE_08,41.16,90.7,-82.4,False,
EVT_0011517,2024-01-14 04:04:19,DEV_0022,SITE_12,35.4,97.1,-79.2,False,
EVT_0007057,2024-01-11 20:44:05,DEV_0163,SITE_03,34.7,32.4,-78.2,True,battery_low
EVT_0002540,2024-01-09 13:56:03,DEV_0192,SITE_03,28.66,,-33.9,False,
EVT_0000954,2024-01-09 17:34:04,DEV_0089,SITE_14,23.07,71.4,999.0,False,
EVT_0007242,2024-01-12 01:50:18,DEV_0138,SITE_11,24.99,28.0,-38.8,False,
EVT_0006732,2024-01-09 09:52:59,DEV_0167,SITE_07,19.96,88.9,-61.8,False,
EVT_0004847,2024-01-11 09:25:25,DEV_0104,SITE_04,31.22,56.1,-39.0,True,temp_high
EVT_0006802,2024-01-12 05:57:20,DEV_0154,SITE_09,32.74,25.7,-86.8,False,
EVT_0008011,2024-01-13 14:32:01,DEV_0034,SITE_02,17.14,14.8,999.0,False,
EVT_0004331,2024-01-13 17:26:24,DEV_0159,SITE_06,16.39,61.1,-98.9,True,motion_detected
EVT_0008925,2024-01-14 23:19:12,DEV_0068,SITE_12,16.47,52.2,-89.7,False,
EVT_0005335,2024-01-14 18:38:39,DEV_0200,SITE_14,18.1,67.6,-51.8,True,offline
EVT_0007331,2024-01-13 00:18:31,DEV_0145,SITE_04,38.9,60.3,-47.2,False,
EVT_0009349,2024-01-14 03:45:06,DEV_0046,SITE_04,28.55,45.8,-84.9,True,battery_low
EVT_0004730,2024-01-10 23:21:19,DEV_0169,SITE_10,38.48,38.1,-34.9,False,
EVT_0011487,2024-01-13 10:28:59,DEV_0118,SITE_02,21.18,45.7,-70.4,False,
EVT_0006542,2024-01-14 08:44:02,DEV_0003,SITE_07,23.15,52.2,-31.4,False,
EVT_0011175,2024-01-13 05:09:32,DEV_0174,SITE_04,43.59,55.8,-68.0,False,
EVT_0005306,2024-01-12 02:42:01,DEV_0011,SITE_10,20.84,89.5,-62.1,False,
EVT_0005162,2024-01-12 17:14:48,DEV_0050,SITE_08,31.97,30.4,-43.5,True,offline
EVT_0007861,2024-01-12 21:15:52,DEV_0146,SITE_08,35.69,95.3,-48.1,False,
EVT_0002157,2024-01-11 10:01:07,DEV_0002,SITE_03,41.89,91.6,-38.6,False,
EVT_0001063,2024-01-10 18:01:25,DEV_0007,SITE_03,27.81,88.5,-38.1,True,offline
EVT_0010809,2024-01-14 21:25:50,DEV_0030,SITE_15,38.25,95.9,-82.7,False,
EVT_0001168,2024-01-13 12:35:27,DEV_0086,SITE_13,19.26,7.0,-38.3,True,motion_detected
EVT_0011415,2024-01-11 23:39:05,DEV_0018,SITE_13,34.3,53.7,-85.4,False,
EVT_0003637,2024-01-12 07:32:31,DEV_0012,SITE_01,28.33,,-61.0,False,
EVT_0007652,2024-01-11 23:31:12,DEV_0057,SITE_08,43.39,24.4,-54.5,False,
EVT_0005589,2024-01-11 15:44:13,DEV_0024,SITE_02,44.46,19.6,-90.6,True,battery_low
EVT_0011131,2024-01-09 01:37:33,DEV_0105,SITE_08,32.04,65.9,-36.3,False,
EVT_0007193,2024-01-13 04:20:11,DEV_0060,SITE_10,36.97,26.9,-83.9,False,
EVT_0004492,2024-01-09 09:46:06,DEV_0021,SITE_15,31.7,96.7,-62.2,False,
EVT_0007267,2024-01-11 18:24:15,DEV_0053,SITE_04,21.0,8.1,-98.9,True,offline
EVT_0011333,2024-01-11 10:11:11,DEV_0184,SITE_03,38.85,30.1,-92.8,False,
EVT_0004981,2024-01-13 10:00:48,DEV_0147,SITE_06,24.2,45.4,-47.3,False,
EVT_0008336,2024-01-09 19:04:36,DEV_0149,SITE_05,41.75,11.9,-91.7,False,
EVT_0009929,2024-01-10 00:29:40,DEV_0061,SITE_10,42.84,16.5,-99.6,False,
EVT_0004947,2024-01-13 23:33:56,DEV_0125,SITE_10,33.68,,-66.0,False,
EVT_0002783,2024-01-08 09:03:59,DEV_0110,SITE_14,37.1,73.1,-88.4,False,
EVT_0000718,2024-01-11 04:12:54,DEV_0130,SITE_08,31.27,6.7,-30.7,False,
EVT_0010012,2024-01-13 16:41:28,DEV_0001,SITE_11,44.25,86.0,-80.8,False,
EVT_0002503,2024-01-14 10:24:18,DEV_0087,SITE_07,19.97,58.0,-41.4,True,motion_detected
EVT_0004361,2024-01-08 09:39:49,DEV_0048,SITE_12,40.31,74.6,-39.7,True,temp_high
EVT_0004172,2024-01-14 06:20:20,DEV_0116,SITE_06,36.25,71.4,-63.2,False,
EVT_0008083,2024-01-10 17:05:08,DEV_0065,SITE_10,37.61,74.1,-88.3,False,
EVT_0011905,2024-01-08 02:45:30,DEV_0164,SITE_02,34.63,,-70.8,False,
EVT_0000396,2024-01-13 11:23:58,DEV_0100,SITE_09,33.91,,-62.6,False,
EVT_0007187,2024-01-14 17:23:58,DEV_0117,SITE_04,41.93,66.1,-63.2,True,motion_detected
EVT_0011981,2024-01-08 16:10:32,DEV_0129,SITE_07,27.9,18.4,-85.4,False,
EVT_0004493,2024-01-13 05:01:58,DEV_0176,SITE_11,40.71,36.3,-71.1,False,
EVT_0001366,2024-01-08 23:05:33,DEV_0168,SITE_08,40.11,23.2,-78.8,False,
EVT_0011621,2024-01-13 17:38:56,DEV_0144,SITE_08,34.28,22.4,-86.2,False,
EVT_0008788,2024-01-12 16:21:22,DEV_0113,SITE_12,29.57,13.4,-93.4,False,
EVT_0005918,2024-01-13 04:31:05,DEV_0039,SITE_11,29.59,34.3,-62.5,False,
EVT_0004969,2024-01-11 07:57:36,DEV_0111,SITE_11,29.43,97.2,-38.5,False,
EVT_0002915,2024-01-11 23:10:12,DEV_0121,SITE_06,40.99,62.6,-97.8,False,
EVT_0010519,2024-01-10 15:46:05,DEV_0116,SITE_06,33.58,29.4,-75.1,False,
EVT_0005645,2024-01-09 09:16:53,DEV_0130,SITE_08,19.94,94.4,-44.6,False,
EVT_0003767,2024-01-10 02:13:58,DEV_0078,SITE_10,36.94,25.2,-46.1,False,
EVT_0003441,2024-01-10 03:17:30,DEV_0123,SITE_08,30.72,19.9,0.0,True,temp_high
EVT_0007358,2024-01-14 16:09:29,DEV_0021,SITE_15,28.16,51.7,-80.8,False,
EVT_0006807,2024-01-14 16:39:44,DEV_0189,SITE_07,40.19,5.1,-35.3,False,
EVT_0009880,2024-01-13 01:00:47,DEV_0031,SITE_02,30.77,36.6,-88.0,False,
EVT_0002144,2024-01-13 04:46:57,DEV_0055,SITE_12,16.37,32.0,-79.0,False,
EVT_0005105,2024-01-14 11:32:01,DEV_0070,SITE_03,22.4,35.2,-51.6,False,
EVT_0005074,2024-01-08 00:04:08,DEV_0199,SITE_15,31.26,41.4,-64.9,False,
EVT_0001572,2024-01-11 04:11:33,DEV_0089,SITE_14,31.57,91.8,-94.1,False,
EVT_0004080,2024-01-14 18:10:58,DEV_0123,SITE_08,21.5,17.6,-49.3,False,
EVT_0001123,2024-01-12 18:10:53,DEV_0162,SITE_01,40.29,57.5,-85.7,False,
EVT_0002787,2024-01-14 20:01:19,DEV_0088,SITE_05,24.37,7.2,-89.3,False,
EVT_0002968,2024-01-12 11:04:24,DEV_0074,SITE_01,39.91,34.9,-59.5,True,motion_detected
EVT_0002505,2024-01-09 06:48:41,DEV_0107,SITE_04,27.8,79.0,-41.6,False,
EVT_0005989,2024-01-11 06:24:26,DEV_0116,SITE_06,16.85,51.6,-85.4,False,
EVT_0008868,2024-01-13 05:41:37,DEV_0005,SITE_12,37.48,52.0,-99.8,False,
EVT_0011001,2024-01-10 23:55:09,DEV_0114,SITE_14,29.0,,-58.2,False,
EVT_0007165,2024-01-14 16:01:25,DEV_0162,SITE_01,18.59,66.4,-68.2,False,
EVT_0011541,2024-01-12 16:49:43,DEV_0070,SITE_03,28.89,81.1,-65.8,False,
EVT_0000729,2024-01-14 12:04:21,DEV_0020,SITE_10,21.42,59.5,-56.3,False,
EVT_0007588,2024-01-11 08:09:51,DEV_0142,SITE_06,32.88,40.4,-70.2,False,
EVT_0007544,2024-01-09 16:23:49,DEV_0075,SITE_05,26.61,90.3,-96.3,False,
EVT_0000413,2024-01-13 20:49:49,DEV_0189,SITE_07,43.18,30.1,-53.2,True,motion_detected
EVT_0011339,2024-01-12 06:16:46,DEV_0022,SITE_12,41.82,43.2,-75.2,False,
EVT_0009709,2024-01-08 13:21:41,DEV_0137,SITE_12,31.53,37.5,-87.3,False,
EVT_0005746,2024-01-08 00:32:32,DEV_0123,SITE_08,25.81,40.1,-97.1,False,
EVT_0007669,2024-01-13 05:08:03,DEV_0084,SITE_13,38.67,12.4,-60.5,False,
EVT_0000826,2024-01-14 01:17:37,DEV_0068,SITE_12,34.09,95.0,-70.8,False,
EVT_0003268,2024-01-14 09:22:20,DEV_0075,SITE_05,26.57,45.7,-91.6,False,
EVT_0003975,2024-01-10 11:35:09,DEV_0115,SITE_05,32.61,30.7,-55.3,False,
EVT_0008809,2024-01-11 18:32:11,DEV_0155,SITE_12,26.62,12.0,-80.6,False,
EVT_0008307,2024-01-09 18:18:43,DEV_0125,SITE_10,39.45,20.9,-81.7,False,
EVT_0000418,2024-01-10 06:26:23,DEV_0039,SITE_11,19.72,67.8,-76.9,False,
EVT_0011262,2024-01-09 14:47:03,DEV_0002,SITE_03,33.11,27.3,-47.5,False,
EVT_0009818,2024-01-14 18:42:18,DEV_0154,SITE_09,25.0,57.0,-93.0,True,battery_low
EVT_0006749,2024-01-08 16:44:06,DEV_0034,SITE_02,16.55,26.2,-30.2,False,
EVT_0008968,2024-01-08 14:33:40,DEV_0157,SITE_13,39.88,8.9,-92.4,True,battery_low
EVT_0011089,2024-01-11 13:21:42,DEV_0119,SITE_07,43.62,35.0,-30.6,False,
EVT_0011768,2024-01-12 01:25:21,DEV_0002,SITE_03,43.43,96.0,-56.9,False,
EVT_0002083,2024-01-09 16:03:29,DEV_0116,SITE_06,22.61,86.9,-62.2,False,
EVT_0008946,2024-01-08 19:50:27,DEV_0156,SITE_02,39.26,49.6,0.0,False,
EVT_0010739,2024-01-14 18:42:31,DEV_0113,SITE_12,24.33,9.5,-48.3,True,offline
EVT_0003374,2024-01-11 16:09:45,DEV_0195,SITE_15,44.12,50.6,-33.4,False,
EVT_0005727,2024-01-14 13:04:17,DEV_0012,SITE_01,36.37,84.9,-87.8,False,
EVT_0004108,2024-01-08 19:36:47,DEV_0153,SITE_04,24.86,35.4,-54.7,False,
EVT_0010637,2024-01-12 07:25:25,DEV_0197,SITE_07,44.81,97.0,0.0,False,
EVT_0004381,2024-01-14 04:36:38,DEV_0112,SITE_15,31.68,13.5,-45.0,False,
EVT_0007724,2024-01-10 03:14:25,DEV_0095,SITE_11,37.2,12.3,-97.9,False,
EVT_0001067,2024-01-08 22:14:38,DEV_0068,SITE_12,38.67,78.9,-89.7,False,
EVT_0003914,2024-01-12 12:25:54,DEV_0161,SITE_12,32.18,,-59.8,False,
EVT_0005537,2024-01-09 15:26:36,DEV_0002,SITE_03,44.19,8.8,-68.6,False,
EVT_0008003,2024-01-12 11:44:00,DEV_0071,SITE_03,18.32,52.7,-44.9,True,motion_detected
EVT_0005388,2024-01-14 09:53:04,DEV_0189,SITE_07,19.15,59.3,-83.5,False,
EVT_0005733,2024-01-13 05:42:24,DEV_0165,SITE_11,29.39,75.0,-87.4,False,
EVT_0002739,2024-01-12 20:02:58,DEV_0009,SITE_01,27.05,92.9,-85.5,False,
EVT_0005053,2024-01-09 19:59:41,DEV_0152,SITE_01,18.32,75.8,-62.6,False,
EVT_0004001,2024-01-12 06:01:13,DEV_0140,SITE_07,34.39,,-46.6,True,battery_low
EVT_0009761,2024-01-09 00:03:26,DEV_0146,SITE_08,30.99,68.1,-97.1,False,
EVT_0002428,2024-01-12 12:42:01,DEV_0046,SITE_04,17.34,18.7,-81.4,False,
EVT_0006834,2024-01-08 07:18:12,DEV_0131,SITE_06,37.48,66.2,-81.2,True,temp_high
EVT_0010124,2024-01-13 19:22:51,DEV_0158,SITE_05,37.35,,-90.1,False,
EVT_0001688,2024-01-09 12:16:53,DEV_0125,SITE_10,17.87,48.7,-87.9,False,
EVT_0000852,2024-01-11 07:31:14,DEV_0116,SITE_06,22.38,48.7,-98.9,False,
EVT_0006304,2024-01-14 17:18:18,DEV_0086,SITE_13,16.22,59.7,-38.4,True,offline
EVT_0009088,2024-01-12 06:00:19,DEV_0131,SITE_06,29.39,61.2,-79.6,True,temp_high
EVT_0005879,2024-01-09 04:03:33,DEV_0013,SITE_14,26.77,88.0,-36.5,False,
EVT_0008528,2024-01-10 06:31:30,DEV_0076,SITE_09,37.14,,-62.5,False,
EVT_0002840,2024-01-13 16:33:14,DEV_0077,SITE_12,37.65,,-80.7,False,
EVT_0011280,2024-01-13 02:47:48,DEV_0001,SITE_11,29.54,76.4,-80.8,False,
EVT_0004612,2024-01-14 18:46:39,DEV_0047,SITE_07,40.1,87.2,-82.2,False,
EVT_0009541,2024-01-08 21:35:47,DEV_0005,SITE_12,20.89,,-42.8,False,
EVT_0009208,2024-01-08 15:04:26,DEV_0007,SITE_03,19.37,79.2,-97.6,False,
EVT_0011009,2024-01-13 12:35:03,DEV_0050,SITE_08,33.53,42.9,-62.9,False,
EVT_0009824,2024-01-11 06:49:02,DEV_0016,SITE_03,23.04,,-37.6,False,
EVT_0002490,2024-01-09 12:02:13,DEV_0197,SITE_07,18.03,23.6,-62.8,False,
EVT_0006906,2024-01-12 10:24:46,DEV_0029,SITE_07,28.03,41.9,-77.3,True,temp_high
EVT_0007391,2024-01-14 21:46:33,DEV_0134,SITE_02,41.11,32.1,-31.0,False,
EVT_0011444,2024-01-11 12:15:25,DEV_0008,SITE_02,35.36,8.2,-90.8,False,
EVT_0002850,2024-01-08 15:47:43,DEV_0050,SITE_08,20.55,97.8,-76.5,False,
EVT_0006666,2024-01-12 09:14:16,DEV_0110,SITE_14,29.69,71.0,-88.2,False,
EVT_0005882,2024-01-10 10:02:54,DEV_0058,SITE_03,32.43,95.2,-42.0,False,
EVT_0010263,2024-01-11 01:08:37,DEV_0031,SITE_02,33.03,5.4,-45.6,False,
EVT_0004453,2024-01-09 08:20:32,DEV_0198,SITE_03,18.24,59.5,-83.5,True,motion_detected
EVT_0009950,2024-01-14 15:44:36,DEV_0140,SITE_07,24.68,55.7,-54.3,False,
EVT_0007422,2024-01-11 22:37:12,DEV_0071,SITE_03,30.18,84.8,-40.7,False,
EVT_0009828,2024-01-13 21:44:23,DEV_0110,SITE_14,15.83,70.2,-78.1,False,
EVT_0006485,2024-01-14 13:20:25,DEV_0127,SITE_08,26.21,5.3,-84.7,True,battery_low
EVT_0002480,2024-01-13 23:15:07,DEV_0080,SITE_11,40.36,96.3,-30.1,False,
EVT_0006618,2024-01-10 01:04:56,DEV_0176,SITE_11,36.64,6.8,-94.4,False,
EVT_0010458,2024-01-13 11:07:14,DEV_0023,SITE_07,40.03,,-79.0,False,
EVT_0011152,2024-01-14 16:08:05,DEV_0174,SITE_04,15.62,,-42.9,True,temp_high
EVT_0011252,2024-01-14 11:50:02,DEV_0123,SITE_08,22.76,39.4,-52.2,False,
EVT_0002142,2024-01-08 19:09:16,DEV_0060,SITE_10,16.44,69.4,-78.7,False,
EVT_0011311,2024-01-13 16:35:06,DEV_0119,SITE_07,16.08,94.3,-53.2,False,
EVT_0005189,2024-01-12 13:17:12,DEV_0026,SITE_10,43.52,90.2,-41.5,False,
EVT_0011839,2024-01-08 21:22:40,DEV_0051,SITE_14,18.89,55.3,-94.4,False,
EVT_0011549,2024-01-14 03:52:57,DEV_0153,SITE_04,29.81,33.4,-62.7,False,
EVT_0002745,2024-01-11 04:25:16,DEV_0104,SITE_04,43.38,47.5,-66.0,False,
EVT_0007254,2024-01-09 14:39:58,DEV_0089,SITE_14,18.16,6.8,-44.3,False,
EVT_0003507,2024-01-08 15:36:38,DEV_0100,SITE_09,15.21,80.6,-46.0,False,
EVT_0001680,2024-01-08 20:59:09,DEV_0156,SITE_02,22.58,98.5,999.0,False,
EVT_0004250,2024-01-10 10:31:04,DEV_0124,SITE_13,26.67,79.7,-69.8,True,motion_detected
EVT_0003148,2024-01-11 17:05:10,DEV_0110,SITE_14,25.87,17.9,-48.9,False,
EVT_0008131,2024-01-10 10:16:59,DEV_0125,SITE_10,28.95,35.0,-81.7,False,
EVT_0010487,2024-01-11 01:21:08,DEV_0024,SITE_02,44.78,23.0,-62.2,False,
EVT_0007005,2024-01-09 20:19:23,DEV_0196,SITE_03,40.63,74.8,-57.7,False,
EVT_0000581,2024-01-13 15:33:22,DEV_0182,SITE_01,29.12,90.1,-74.6,False,
EVT_0009663,2024-01-11 23:16:21,DEV_0138,SITE_11,36.39,77.7,-45.0,False,
EVT_0004071,2024-01-10 00:42:41,DEV_0029,SITE_07,19.48,85.2,-74.2,False,
EVT_0003344,2024-01-08 23:44:04,DEV_0189,SITE_07,24.13,19.3,-86.7,False,
EVT_0007405,2024-01-13 21:49:55,DEV_0069,SITE_14,27.98,40.2,-41.0,False,
EVT_0003673,2024-01-12 05:03:31,DEV_0164,SITE_02,39.4,65.5,-83.0,False,
EVT_0000560,2024-01-10 08:22:36,DEV_0075,SITE_05,15.05,24.7,-71.0,True,battery_low
EVT_0005238,2024-01-10 16:57:15,DEV_0199,SITE_15,44.53,83.6,-47.7,False,
EVT_0007806,2024-01-10 07:28:37,DEV_0127,SITE_08,28.0,68.5,-57.3,False,
EVT_0011042,2024-01-10 04:22:03,DEV_0105,SITE_08,29.51,37.8,-41.5,False,
EVT_0000513,2024-01-09 19:34:05,DEV_0145,SITE_04,24.8,69.0,-32.0,False,
EVT_0001082,2024-01-12 12:12:02,DEV_0014,SITE_14,34.4,12.4,-40.7,False,
EVT_0001665,2024-01-10 02:13:12,DEV_0026,SITE_10,26.64,81.4,-91.1,False,
EVT_0009205,2024-01-11 02:52:52,DEV_0163,SITE_03,23.78,62.0,-63.2,False,
EVT_0001932,2024-01-13 22:36:55,DEV_0007,SITE_03,30.57,58.1,-999.0,False,
EVT_0011794,2024-01-14 21:08:47,DEV_0097,SITE_06,27.45,27.9,-48.9,False,
EVT_0001151,2024-01-11 03:38:21,DEV_0014,SITE_14,41.5,12.1,-57.1,True,battery_low
EVT_0002839,2024-01-11 02:30:43,DEV_0074,SITE_01,41.25,55.7,-59.9,False,
EVT_0005950,2024-01-10 05:49:53,DEV_0116,SITE_06,30.7,71.6,-43.5,False,
EVT_0008309,2024-01-12 04:01:53,DEV_0140,SITE_07,37.66,75.6,-35.3,False,
EVT_0008933,2024-01-09 10:14:03,DEV_0171,SITE_03,40.87,33.1,-88.7,True,battery_low
EVT_0011938,2024-01-12 04:38:46,DEV_0152,SITE_01,27.54,96.4,-83.2,False,
EVT_0005178,2024-01-08 01:50:49,DEV_0072,SITE_06,43.98,18.4,-34.1,False,
EVT_0000831,2024-01-10 14:47:32,DEV_0073,SITE_05,20.49,,-95.3,False,
EVT_0008312,2024-01-08 09:28:28,DEV_0038,SITE_04,36.32,13.9,0.0,False,
EVT_0004753,2024-01-09 21:37:37,DEV_0125,SITE_10,27.32,52.4,-52.7,False,
EVT_0011903,2024-01-14 10:12:26,DEV_0118,SITE_02,19.34,51.0,-82.6,False,
EVT_0011859,2024-01-08 14:11:49,DEV_0188,SITE_06,23.05,46.1,-78.2,False,
EVT_0000636,2024-01-14 23:45:44,DEV_0031,SITE_02,31.38,25.3,999.0,False,
EVT_0004466,2024-01-09 21:29:58,DEV_0078,SITE_10,44.35,40.7,-76.9,False,
EVT_0006800,2024-01-14 16:59:03,DEV_0041,SITE_09,19.94,10.7,-53.4,False,
EVT_0007988,2024-01-10 22:01:14,DEV_0129,SITE_07,27.5,73.7,0.0,True,offline
